Client_ID,Sexe,Age,Navigateur,OS,Pays,Geolocalisation,Campagne,Moyenne_Pages_Visitees,Haut_Revenu
m1yyx6,M,16,Chrome,Windows,Spain,-3.684 40.4172,TRUE,9,FALSE
mpu6f5,F,,Chrome,Windows,Poland,19.0333 49.8167,TRUE,13,FALSE
nu94ii,M,62,Chrome,MacOS X,United States,-74.1741 40.7355,FALSE,7,FALSE
ok4byf,F,46,Firefox,Windows,United States,-74.1741 40.7355,FALSE,11,FALSE
p3zis9,M,50,Chrome,Linux,United States,-97.822 37.751,FALSE,9,FALSE
pxu4z3,F,32,Chrome,Windows,United States,-117.1553 34.1359,TRUE,9.6666666667,FALSE
qjtsru,M,70,Chrome,MacOS X,Mexico,-100.8167 20.5167,TRUE,18,FALSE
r8h6jy,F,41,Chrome,Windows,,,FALSE,12,FALSE
ryc42z,M,47,Chrome,Windows,United States,-94.2088 36.3728,FALSE,10,FALSE
sprm1p,F,50,Chrome,MacOS X,Israel,34.8432 32.2489,TRUE,13.3333333333,FALSE
tqpaqa,M,20,Chrome,Windows,United States,-118.3928 34.0202,FALSE,14,FALSE
ueaq65,M,44,Safari,MacOS X,United States,-157.8299 21.4539,FALSE,15.5,FALSE
v7qzs7,M,37,Chrome,Windows,China,113.25 23.1167,FALSE,10,FALSE
vz8i6o,M,,Chrome,Windows,Germany,9.227 48.4734,FALSE,10,FALSE
ws5sp5,M,19,Chrome,Windows,Czechia,14.4112 50.0848,TRUE,11,FALSE
xatnxc,,,Chrome,Windows,Venezuela,-66.9167 10.5,TRUE,8.8,FALSE
xwx5b1,M,74,Firefox,Windows,United States,-85.1182 32.4869,FALSE,12,FALSE
yk3jb7,F,74,Chrome,MacOS X,United States,-92.0935 30.3882,FALSE,14,FALSE
zid52j,M,54,Chrome,Windows,United States,-77.539 39.018,FALSE,10,FALSE
1411,,69,Firefox,Windows,Australia,138.5986 -34.9287,TRUE,8.8333333333,TRUE
9918,M,43,Chrome,Windows,United States,-74.1741 40.7355,FALSE,15,FALSE
16828,,,Chrome,Windows,China,104.0667 30.6667,FALSE,9.25,FALSE
27873,F,51,Firefox,Windows,China,123.4328 41.7922,TRUE,9.5,FALSE
33538,F,71,Chrome,Linux,Germany,9.491 51.2993,TRUE,11.5,FALSE
41619,M,21,Chrome,Windows,China,103.7922 36.0564,FALSE,11,FALSE
50691,F,,Firefox,Windows,United States,-97.9503 30.1746,TRUE,9.6,FALSE
60637,M,62,Chrome,MacOS X,United States,-97.822 37.751,TRUE,9,FALSE
69987,M,48,Safari,MacOS X,United States,-74.0166 40.7101,FALSE,11.3333333333,FALSE
76642,F,,Chrome,Windows,Canada,-79.3329 43.7334,FALSE,9.6666666667,FALSE
85344,M,,Firefox,Windows,United States,-97.822 37.751,FALSE,13,FALSE
91847,F,,Chrome,Windows,,,FALSE,12,FALSE
99726,F,62,Chrome,MacOS X,Spain,-3.684 40.4172,FALSE,18,FALSE
0u8ncf,,44,Chrome,Windows,Republic of Korea,126.9741 37.5112,TRUE,10,FALSE
106195,M,59,Chrome,MacOS X,United States,-110.3607 31.5273,FALSE,10.3333333333,FALSE
112787,F,26,Chrome,Windows,United States,-71.3506 42.6523,TRUE,14.3333333333,FALSE
122708,,22,Chrome,Linux,Australia,143.2104 -33.494,TRUE,10,FALSE
131383,,68,Chrome,Windows,United Kingdom,-0.1224 51.4964,TRUE,7.8,TRUE
139950,M,22,Chrome,Windows,Latvia,25 57,TRUE,13,FALSE
146539,M,52,Chrome,Windows,Russia,44.5018 48.7194,FALSE,11.25,FALSE
156133,F,32,Chrome,Windows,South Africa,24 -29,TRUE,9.1666666667,FALSE
164941,M,70,Chrome,Windows,United States,-97.822 37.751,TRUE,9.8333333333,TRUE
172561,M,24,Chrome,MacOS X,United States,-92.0235 32.5979,FALSE,11,FALSE
179949,F,41,Chrome,Windows,United States,-122 37.8216,TRUE,9.4,FALSE
186543,F,68,Chrome,Windows,Guadeloupe,-61.5667 15.8667,FALSE,15,FALSE
193404,,36,Chrome,Windows,Germany,9.491 51.2993,TRUE,8.75,FALSE
1enlga,M,,Firefox,Windows,United States,-77.021 38.8959,FALSE,15,FALSE
200121,F,48,Chrome,MacOS X,United States,-78.6253 35.7977,FALSE,11,FALSE
208971,M,30,Chrome,Windows,El Salvador,-88.9167 13.8333,FALSE,14,FALSE
217300,F,62,Chrome,Windows,France,-3.07 48.2821,TRUE,11.6666666667,TRUE
224263,F,23,Chrome,Windows,United States,-97.822 37.751,TRUE,13,FALSE
232357,F,77,Chrome,Windows,China,116.3883 39.9289,TRUE,10,TRUE
240712,F,51,Firefox,Windows,Malaysia,112.5 2.5,TRUE,12.1666666667,FALSE
248662,F,58,Chrome,Windows,,,FALSE,10,FALSE
257268,,,Safari,MacOS X,Australia,153.0751 -27.4616,TRUE,7,FALSE
265862,F,68,Chrome,Windows,United States,-97.822 37.751,TRUE,8.25,FALSE
273822,F,61,Chrome,MacOS X,United States,-121.8643 37.3721,FALSE,10.5,FALSE
280797,F,47,Chrome,MacOS X,United States,-117.1649 32.8072,FALSE,16,FALSE
289336,F,34,Chrome,Windows,Belgium,4.4167 51.2167,FALSE,8.6666666667,TRUE
296276,F,69,Chrome,Windows,United States,-97.822 37.751,FALSE,14.5,FALSE
2nfsdh,F,66,Chrome,Windows,Iran,48.4419 37.2683,FALSE,9.5,TRUE
306067,M,29,Firefox,Windows,Republic of Korea,126.9743 37.5111,FALSE,11,FALSE
314488,M,58,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,9.3333333333,FALSE
322888,M,32,Chrome,Windows,China,120.1614 30.2936,TRUE,9.5714285714,TRUE
330172,M,55,Chrome,Windows,Republic of Korea,126.9741 37.5112,FALSE,11.5,FALSE
339398,F,43,Firefox,Windows,Japan,135.3333 34.7167,FALSE,7,FALSE
348110,M,21,Chrome,Windows,United Kingdom,-1.1833 50.85,FALSE,14.5,FALSE
355861,F,37,Chrome,Windows,Italy,12.4833 41.9,FALSE,9,FALSE
362722,M,40,Firefox,Windows,United States,-71.3087 42.6931,FALSE,10,FALSE
369763,F,,Safari,MacOS X,New Zealand,174.8184 -36.9559,TRUE,6.1666666667,FALSE
377085,F,33,Chrome,Windows,China,116.3883 39.9289,TRUE,13.5,FALSE
384318,,,Chrome,MacOS X,China,113.25 23.1167,FALSE,9.25,FALSE
391525,M,46,Firefox,Windows,Australia,143.2104 -33.494,FALSE,18,FALSE
399811,M,34,Chrome,Windows,United Kingdom,-0.1993 51.4803,TRUE,7.25,TRUE
402394,F,64,Chrome,MacOS X,United States,-110.3607 31.5273,FALSE,9,FALSE
409679,M,51,IE,Windows,Austria,16.3667 48.2,TRUE,6.5384615385,TRUE
416451,M,68,Firefox,Windows,United States,-96.6712 33.0362,FALSE,9,FALSE
425311,M,68,Firefox,Windows,China,120.4586 41.5703,TRUE,10.5,TRUE
433026,F,24,Chrome,Windows,United States,-97.822 37.751,FALSE,13,FALSE
441038,M,67,Chrome,Windows,India,77.2167 28.6667,FALSE,13.5,FALSE
449277,M,19,Chrome,Windows,Russia,113.5009 52.0317,TRUE,9,FALSE
457190,M,63,Chrome,MacOS X,United States,-97.822 37.751,FALSE,14,FALSE
464805,F,50,Chrome,Windows,,,FALSE,9,FALSE
471997,M,31,Chrome,Windows,Serbia,20.4539 44.7792,TRUE,9.2857142857,FALSE
480462,F,75,Chrome,MacOS X,China,115.275 39.8897,FALSE,10.3333333333,FALSE
48s9uw,F,,Chrome,Windows,Venezuela,-66.9167 10.5,FALSE,14,FALSE
495770,,63,Chrome,Windows,United States,-77.4728 39.0481,TRUE,9.5,FALSE
4ygss9,M,62,Chrome,Windows,France,2.3387 48.8582,TRUE,10.6666666667,FALSE
508619,F,43,Chrome,MacOS X,,,FALSE,11,FALSE
516881,F,69,Chrome,MacOS X,United States,-97.822 37.751,FALSE,15,FALSE
523617,,51,Firefox,MacOS X,United Kingdom,-1.25 51.75,FALSE,12.5,FALSE
533482,M,44,Chrome,Windows,China,112.4708 37.7269,TRUE,12.5,FALSE
541972,M,68,Chrome,Windows,United States,-122.0574 37.4192,FALSE,9.3333333333,FALSE
549320,M,62,Chrome,Windows,United States,-94.2088 36.3728,TRUE,13,FALSE
558035,M,25,Safari,MacOS X,United States,-119.688 45.8696,FALSE,9,FALSE
567923,M,62,Chrome,Windows,United States,-97.822 37.751,TRUE,11,FALSE
577343,M,45,Chrome,Windows,United States,-97.7663 30.2966,FALSE,10,FALSE
587615,M,73,Chrome,Windows,United States,-97.822 37.751,FALSE,11,FALSE
595180,F,33,Firefox,Windows,Venezuela,-66.9167 10.5,TRUE,10.4444444444,TRUE
5kh2fm,M,70,Firefox,Windows,China,123.4328 41.7922,FALSE,12,TRUE
604230,F,46,Chrome,MacOS X,Japan,135.8328 34.6853,FALSE,9.75,FALSE
612842,F,48,Chrome,MacOS X,South Africa,24 -29,TRUE,9,FALSE
61ampg,M,69,Chrome,Windows,United States,-97.822 37.751,FALSE,8,FALSE
628276,M,55,Chrome,MacOS X,Republic of Korea,126.9741 37.5112,TRUE,13.6666666667,FALSE
636457,F,37,Firefox,MacOS X,Taiwan,121.4966 25.0418,TRUE,9.6,FALSE
646144,F,30,Chrome,Windows,Saudi Arabia,50.1033 26.4344,TRUE,8.1428571429,FALSE
654159,M,66,Firefox,Windows,United States,-97.822 37.751,TRUE,12.75,FALSE
662419,M,57,Chrome,Windows,United States,-97.822 37.751,TRUE,9.6,FALSE
669686,F,65,Edge,Windows,Brazil,-43.2192 -22.8305,FALSE,13.5,FALSE
679037,F,17,Chrome,Windows,United States,-122.4809 48.7395,FALSE,9,FALSE
688420,F,31,Chrome,Windows,United States,-73.2637 41.1412,FALSE,13,FALSE
696260,F,25,Chrome,Windows,Russia,87.8 53.7,FALSE,12,FALSE
6jl2gf,F,62,Chrome,Linux,Romania,25 46,TRUE,11,FALSE
705543,M,50,Chrome,Windows,United States,-84.3005 34.133,FALSE,14,FALSE
712ybx,M,63,Chrome,Windows,Italy,12.1097 43.1479,FALSE,9,FALSE
720942,F,38,Chrome,Windows,United States,-86.2539 32.404,TRUE,7.5714285714,TRUE
730111,F,61,Firefox,Linux,United States,-97.822 37.751,TRUE,9,FALSE
739580,F,46,Chrome,Windows,Belarus,28 53,TRUE,8.5,FALSE
749053,M,66,Chrome,Windows,China,113.7266 34.7725,FALSE,9,FALSE
757994,F,38,Chrome,Windows,United States,-83.1508 42.2399,FALSE,13,FALSE
765401,,44,Chrome,Windows,United States,-96.8134 33.0347,FALSE,10.25,FALSE
773175,F,19,Chrome,MacOS X,Netherlands,5.0639 51.5222,TRUE,12,FALSE
780482,M,63,Chrome,MacOS X,Brazil,-46.4614 -23.6678,FALSE,9.6666666667,TRUE
789036,M,69,Firefox,Windows,United States,-97.822 37.751,FALSE,12.5,FALSE
796428,M,57,Chrome,Windows,Japan,139.69 35.69,FALSE,10.3333333333,FALSE
7uuucr,M,40,Chrome,Windows,United States,-97.822 37.751,FALSE,15,FALSE
804818,F,27,Chrome,Windows,China,123.4328 41.7922,FALSE,12,FALSE
816990,F,76,Firefox,Windows,United States,-84.4569 39.162,FALSE,11.5,FALSE
823204,M,51,Chrome,Windows,Finland,24.9375 60.1708,FALSE,17,FALSE
831614,F,22,Chrome,Windows,United States,-120.39 37.9843,TRUE,10,FALSE
839918,F,68,Chrome,Windows,United States,-97.822 37.751,TRUE,9.5,FALSE
847384,F,71,IE,Windows,United States,-97.822 37.751,FALSE,7,FALSE
855597,M,75,Chrome,Windows,Spain,2.159 41.3888,TRUE,14,FALSE
861259,M,62,Safari,MacOS X,Austria,14.0211 48.1752,FALSE,9.4,FALSE
869463,M,36,Chrome,Linux,United States,-74.7151 40.283,TRUE,9,TRUE
878415,F,69,Chrome,Windows,France,2.3387 48.8582,TRUE,10,FALSE
885251,M,63,Chrome,Linux,India,78.4744 17.3753,FALSE,10,FALSE
892430,M,33,Chrome,Windows,Japan,135.52 34.6864,FALSE,5,FALSE
89r2rb,F,78,Chrome,Windows,United States,-81.3004 28.5535,TRUE,8,FALSE
8zlk19,F,58,Safari,MacOS X,Japan,139.69 35.69,TRUE,13,TRUE
908594,M,37,Safari,MacOS X,,0 0,FALSE,17,FALSE
915976,F,46,Chrome,Windows,,,FALSE,7.6666666667,FALSE
924338,M,64,Firefox,Windows,Israel,34.75 31.5,FALSE,11,FALSE
931674,,42,Chrome,MacOS X,United States,-118.3177 34.0285,TRUE,10,FALSE
940796,M,49,Chrome,Windows,United States,-74.0104 40.7087,FALSE,9.25,FALSE
948564,M,41,Safari,MacOS X,United States,-97.822 37.751,TRUE,9.8333333333,TRUE
956653,M,18,Chrome,Windows,China,113.7266 34.7725,FALSE,16,FALSE
964907,,37,Chrome,Windows,United States,-97.822 37.751,FALSE,10,FALSE
971629,M,68,Chrome,Windows,United States,-97.7431 30.2672,FALSE,12.75,FALSE
980349,,29,Firefox,Windows,United States,-97.822 37.751,FALSE,12,FALSE
987945,F,50,Firefox,Windows,China,116.9972 36.6683,FALSE,11,TRUE
994186,F,28,Chrome,Windows,United States,-78.6386 35.7721,TRUE,9,FALSE
9ev2x0,M,,Chrome,MacOS X,United States,-92.2302 34.9024,FALSE,10,TRUE
a5d02b,M,26,Safari,MacOS X,United States,-95.3633 29.7633,FALSE,9,FALSE
au4ahl,M,68,Chrome,MacOS X,Sweden,18.056 59.3247,TRUE,10,FALSE
bf1qmi,M,48,Chrome,Windows,Netherlands,4.8995 52.3824,FALSE,9,FALSE
c8lq85,M,38,Firefox,Windows,United States,-74.0104 40.7087,TRUE,15,FALSE
cuemum,F,49,Chrome,Windows,Vietnam,105.85 21.0333,FALSE,14,FALSE
dvrrrv,,36,Chrome,Windows,United States,-97.822 37.751,FALSE,11,FALSE
elz94l,M,53,Chrome,Windows,Norway,10.75 59.95,TRUE,8.6666666667,FALSE
fchrdu,M,70,Chrome,Windows,Japan,140.8719 38.2689,FALSE,13,FALSE
ga65hh,M,72,Edge,Windows,United States,-97.822 37.751,FALSE,13,FALSE
gw69tt,F,36,Chrome,Windows,Japan,139.69 35.69,FALSE,9.5,FALSE
hru5xs,F,52,IE,Windows,United States,-97.822 37.751,FALSE,14,FALSE
ic9hb4,F,53,Chrome,Windows,India,77 20,TRUE,9,FALSE
j3cew4,F,24,Chrome,Windows,Luxembourg,6.0986 49.8306,TRUE,21,FALSE
k2st8f,F,65,Chrome,Windows,United States,-97.822 37.751,FALSE,13,FALSE
l2rvt9,M,49,Chrome,MacOS X,South Africa,28.0583 -26.2309,TRUE,13,FALSE
lworxs,F,77,Chrome,Windows,United States,-87.6376 41.8824,FALSE,9,FALSE
mi8ifd,M,56,Chrome,MacOS X,United States,-77.3428 38.9599,FALSE,9,FALSE
ngjvl7,M,57,Firefox,Windows,France,0.0833 48.4333,FALSE,19,FALSE
o4dq8r,M,46,Chrome,Windows,Colombia,-74.0758 4.5981,FALSE,14,FALSE
ov7lzg,F,59,Chrome,Linux,United States,-118.244 34.0544,FALSE,10,FALSE
pglcc4,F,61,Firefox,Linux,Germany,9.491 51.2993,FALSE,13,FALSE
q0rzmg,M,47,Chrome,Windows,United States,-77.539 39.018,TRUE,12,FALSE
qqlrbi,F,77,Chrome,MacOS X,United States,-97.822 37.751,TRUE,10,FALSE
rb381x,M,46,Chrome,Windows,Japan,139.69 35.69,TRUE,12.6666666667,FALSE
s6ja2x,,56,Firefox,MacOS X,Brazil,-43.2192 -22.8305,FALSE,16,FALSE
sw059l,F,51,Chrome,Windows,China,113.25 23.1167,FALSE,10,TRUE
tsgo24,F,,Firefox,Windows,United Kingdom,-0.1224 51.4964,FALSE,10.5,FALSE
uidzu0,F,66,Firefox,Windows,Finland,21.7833 61.4833,FALSE,9,FALSE
vhf95l,M,34,Safari,MacOS X,United States,-97.822 37.751,FALSE,9,FALSE
w3dy1o,M,45,Chrome,Windows,China,115.9333 28.55,TRUE,7.5,FALSE
wmvspk,F,39,Chrome,Windows,China,120.1614 30.2936,TRUE,13,FALSE
x7xmfc,F,70,Chrome,Windows,United States,-76.9317 39.0012,TRUE,13,FALSE
xsxkj8,F,49,Chrome,Windows,Germany,9.491 51.2993,TRUE,11,FALSE
yi8cyj,M,70,Firefox,Linux,United States,-115.1233 36.1189,TRUE,12.6666666667,FALSE
z3l73f,F,23,Chrome,MacOS X,United Kingdom,-0.0955 51.5092,FALSE,16,FALSE
zpe15o,F,64,Chrome,MacOS X,United States,-110.3607 31.5273,FALSE,11,FALSE
5357,M,40,Chrome,Windows,Taiwan,121.4966 25.0418,FALSE,12.5,FALSE
13125,F,59,Chrome,Windows,Germany,11.3167 50.9833,TRUE,12.5,FALSE
23931,,41,Chrome,Windows,United States,-81.6188 30.2406,FALSE,13,FALSE
31504,M,,Chrome,Windows,United States,-122.0322 37.323,FALSE,15,FALSE
39113,F,51,Chrome,MacOS X,Taiwan,121 23.5,FALSE,14,FALSE
47902,F,20,Chrome,Windows,India,77 20,FALSE,11,FALSE
58856,M,51,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,11,FALSE
67895,F,71,Chrome,Windows,United States,-122.4443 47.2529,FALSE,12,FALSE
74930,M,31,Safari,MacOS X,Singapore,103.8 1.3667,FALSE,10,FALSE
82154,M,29,Firefox,Windows,France,5.7869 43.8288,FALSE,12,FALSE
90020,M,21,Chrome,Windows,United States,-97.822 37.751,TRUE,9,FALSE
99360,M,17,Chrome,Windows,Ireland,-6.2439 53.3472,FALSE,12,FALSE
0rg4si,F,75,Chrome,Windows,United States,-86.2539 32.404,FALSE,10.5,FALSE
106403,,,Chrome,Windows,Portugal,-9.1394 38.7139,FALSE,19,FALSE
113038,F,38,Chrome,Windows,Germany,9.491 51.2993,FALSE,12.5,FALSE
122968,F,43,Chrome,Linux,United States,-74.1075 40.3965,TRUE,9.6,FALSE
131486,F,34,Chrome,Windows,India,77.5833 12.9833,TRUE,8.5,FALSE
141423,M,32,Chrome,Windows,France,2.3387 48.8582,TRUE,12,FALSE
148183,F,61,Chrome,Windows,New Zealand,174.7405 -41.2869,FALSE,7.6666666667,FALSE
158066,,68,Chrome,Windows,United Kingdom,-5.9333 54.5833,FALSE,9.75,FALSE
165780,F,17,Chrome,Linux,China,116.9972 36.6683,TRUE,12,FALSE
173572,M,72,Chrome,Windows,United States,-97.822 37.751,FALSE,7.6666666667,FALSE
182268,M,19,Chrome,MacOS X,,,TRUE,9,FALSE
188424,M,35,Chrome,Windows,United States,-110.3607 31.5273,FALSE,6,FALSE
195740,F,35,Firefox,Windows,United States,-97.822 37.751,FALSE,8,FALSE
1mxebn,M,68,Chrome,Windows,France,2.3387 48.8582,FALSE,11.75,FALSE
204871,F,41,Chrome,Windows,Norway,14.1428 66.3128,TRUE,9.6666666667,TRUE
213893,F,37,Firefox,Linux,Singapore,103.8565 1.2855,FALSE,9.6,FALSE
220498,F,,Chrome,MacOS X,Denmark,12.546 55.749,FALSE,10.3333333333,FALSE
229413,F,62,Chrome,Windows,Australia,138.6082 -34.7571,FALSE,11.6666666667,FALSE
237152,F,25,Chrome,Windows,Japan,139.69 35.69,TRUE,16,FALSE
244839,F,68,Chrome,MacOS X,Brazil,-46.5262 -23.4507,TRUE,10,FALSE
253895,F,17,Chrome,Windows,United States,-97.822 37.751,FALSE,10.5,FALSE
261777,F,56,Chrome,Windows,United States,-88.1341 41.8032,FALSE,13.6666666667,TRUE
270271,M,,Chrome,Windows,Japan,139.69 35.69,FALSE,11,FALSE
277335,M,42,Chrome,MacOS X,United States,-81.719 30.0966,FALSE,12.5,FALSE
286093,F,55,Chrome,MacOS X,United States,-122.2124 37.8047,TRUE,10,FALSE
293878,F,17,Chrome,Windows,Japan,130.5581 31.5602,FALSE,11,FALSE
2cejx2,F,46,Chrome,Windows,China,116.9972 36.6683,TRUE,11.6666666667,FALSE
300802,M,67,Chrome,Windows,United States,-97.822 37.751,TRUE,9.75,FALSE
309957,F,29,Chrome,Windows,,,FALSE,15,FALSE
316362,M,60,Chrome,Windows,United States,-97.822 37.751,FALSE,13,FALSE
325916,M,32,Safari,MacOS X,China,120.1614 30.2936,FALSE,9,FALSE
333373,M,66,Chrome,Windows,Vietnam,106.6438 10.8142,FALSE,12,TRUE
342557,,29,Firefox,Windows,France,-1.7146 48.1559,FALSE,11,FALSE
351859,F,70,Chrome,MacOS X,Belgium,4.5333 50.7167,FALSE,10,FALSE
357957,M,17,Chrome,Linux,Czechia,17.9026 49.9385,TRUE,13,FALSE
365281,M,72,Chrome,Windows,Canada,-79.3716 43.6319,FALSE,9.6,TRUE
372048,F,55,Chrome,Windows,United States,-77.2223 38.9499,FALSE,8.6666666667,FALSE
379379,F,51,Firefox,Windows,United States,-122.1826 37.3762,FALSE,15.3333333333,FALSE
387136,F,50,Safari,MacOS X,Germany,9.491 51.2993,FALSE,12.6666666667,FALSE
394971,M,52,Firefox,Windows,Argentina,-58.3817 -34.6033,TRUE,11,FALSE
3i0uyx,,36,Firefox,Linux,United States,-86.2539 32.404,FALSE,4,FALSE
402766,,74,Chrome,Windows,Netherlands,5.1063 51.5769,FALSE,7,FALSE
40x8v1,,16,Chrome,Linux,United States,-78.6253 35.7977,FALSE,11,FALSE
416522,F,,Chrome,Windows,United Kingdom,-0.3333 51.75,TRUE,13.5,FALSE
425816,M,51,Chrome,Windows,Taiwan,121.4966 25.0418,TRUE,8.6666666667,TRUE
434301,M,46,Firefox,MacOS X,Ireland,-6.2595 53.3389,FALSE,11,FALSE
441262,M,44,Chrome,Windows,United States,-97.822 37.751,FALSE,16,FALSE
449566,F,,Safari,MacOS X,United States,-100.6896 31.3958,FALSE,12,FALSE
457551,M,59,Chrome,Windows,China,121.3997 31.0456,TRUE,10,FALSE
464973,F,20,Firefox,Linux,,,TRUE,10,FALSE
472951,M,39,Chrome,Windows,India,77 20,FALSE,10,FALSE
480885,F,42,Chrome,Windows,United States,-118.1874 34.0438,FALSE,10.75,FALSE
490211,F,66,Chrome,MacOS X,United States,-97.822 37.751,TRUE,11,TRUE
495477,M,45,Chrome,Windows,Norway,10.75 59.95,TRUE,8.4,FALSE
4ogh6g,M,50,Chrome,Windows,Denmark,12.0564 55.7123,FALSE,13,FALSE
505496,M,76,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,10,FALSE
513559,F,48,Chrome,Linux,France,2.3387 48.8582,TRUE,8.4444444444,TRUE
51d735,F,24,Chrome,MacOS X,United States,-86.5264 39.1653,TRUE,9,FALSE
527393,M,58,Firefox,Windows,United States,-122.0318 38.0033,FALSE,12.6666666667,FALSE
538173,F,70,Chrome,Windows,France,3.0877 45.9814,FALSE,11.5,FALSE
546334,,69,Safari,MacOS X,Norway,9.6 59.2,FALSE,10.3333333333,FALSE
554203,F,41,Chrome,MacOS X,France,2.1873 48.6957,TRUE,8.8333333333,FALSE
564134,M,30,Chrome,Windows,Gabon,11.75 -1,FALSE,13,FALSE
573422,F,70,Firefox,Windows,Republic of Korea,126.9743 37.5111,FALSE,13,FALSE
582106,F,60,Safari,MacOS X,United States,-97.822 37.751,TRUE,10.5,FALSE
590396,M,49,Chrome,Windows,Ukraine,30.7386 46.4639,TRUE,9,FALSE
599116,F,54,Chrome,Windows,China,116.3883 39.9289,FALSE,13,FALSE
600684,F,51,Edge,Windows,United States,-71.0843 42.3626,FALSE,10,FALSE
610587,F,55,Chrome,Linux,United States,-74.3969 40.5183,FALSE,7.25,FALSE
618038,F,47,Chrome,Windows,United States,-97.822 37.751,FALSE,16,FALSE
625878,F,17,Chrome,MacOS X,United States,-72.8871 41.7469,TRUE,15,FALSE
633557,M,39,Chrome,Windows,Japan,135.8328 34.6853,TRUE,8.5,TRUE
642506,F,37,Chrome,MacOS X,United States,-74.0633 40.7801,TRUE,10.5,FALSE
650976,M,35,Chrome,Windows,Japan,139.69 35.69,FALSE,9,FALSE
659400,M,62,Chrome,MacOS X,Brazil,-43.2192 -22.8305,TRUE,9.3333333333,FALSE
667530,F,68,Safari,MacOS X,Germany,11.3167 50.9833,FALSE,16,FALSE
676104,F,53,Chrome,Windows,United States,-110.3607 31.5273,FALSE,9.75,FALSE
684388,F,31,Safari,MacOS X,Slovenia,15.5911 45.9033,FALSE,11.5,FALSE
691887,,39,Chrome,Windows,Japan,139.7172 35.5206,FALSE,19,FALSE
6cvk62,,74,Chrome,MacOS X,United States,-122.7799 45.3084,FALSE,18,FALSE
6y503i,,46,Chrome,MacOS X,Netherlands,4.9167 52.35,FALSE,10.5,FALSE
706673,F,14,Chrome,Windows,United States,-110.3607 31.5273,TRUE,9.6,FALSE
713184,M,,Edge,Windows,,,TRUE,11.3333333333,FALSE
720278,F,34,Chrome,Windows,China,116.3883 39.9289,TRUE,9.25,FALSE
729896,M,67,Chrome,Windows,United States,-110.3607 31.5273,FALSE,12.5,FALSE
738728,M,69,Firefox,Windows,Japan,135.3333 34.7167,FALSE,13.5,FALSE
748320,,52,Chrome,Windows,United States,-97.822 37.751,TRUE,11.5,TRUE
756968,M,32,Chrome,MacOS X,Switzerland,6.8434 46.4672,FALSE,9,FALSE
764855,M,68,Chrome,Windows,Argentina,-58.8 -30.95,FALSE,11,FALSE
770728,M,65,Chrome,Windows,United States,-97.822 37.751,TRUE,7.6363636364,TRUE
778330,F,27,Chrome,Windows,United States,-118.244 34.0544,TRUE,8.1428571429,FALSE
786649,,34,Chrome,Windows,Germany,9.491 51.2993,TRUE,10.3333333333,FALSE
794070,F,36,Chrome,MacOS X,United States,-97.822 37.751,FALSE,10,FALSE
7la7jx,M,51,Chrome,Windows,Japan,139.6425 35.4478,FALSE,10.5,FALSE
803216,F,44,Safari,MacOS X,Poland,21 52.25,FALSE,9,FALSE
813023,F,37,Chrome,Windows,Republic of Korea,126.9741 37.5112,FALSE,11,FALSE
820855,F,62,Chrome,Windows,United States,-120.4102 34.821,FALSE,11.3333333333,FALSE
828856,M,46,Chrome,MacOS X,China,120.4586 41.5703,TRUE,12,FALSE
836055,M,24,Chrome,MacOS X,Netherlands,5.1191 52.0938,FALSE,11,FALSE
844447,F,51,Chrome,MacOS X,Japan,130.5581 31.5602,TRUE,8.3333333333,FALSE
852842,M,56,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,18,FALSE
860080,F,16,Chrome,Windows,United States,-115.5171 32.6914,TRUE,6,FALSE
867606,F,22,Chrome,Windows,Honduras,-87.2167 14.1,FALSE,16,FALSE
877850,,17,Chrome,Windows,United Kingdom,-1.75 53.7833,FALSE,13,FALSE
884954,M,55,Chrome,Windows,Brazil,-46.6289 -23.5464,FALSE,11.5,FALSE
892611,F,69,Firefox,Windows,Canada,-110.7351 54.2668,FALSE,11,FALSE
8a7pvr,F,24,Firefox,Windows,United States,-122.54 38.024,FALSE,9,FALSE
901032,M,47,Chrome,MacOS X,United States,-82.9995 42.6711,FALSE,11,TRUE
909182,M,42,Chrome,Windows,United States,-97.822 37.751,FALSE,11.3333333333,FALSE
916200,F,42,Firefox,Linux,United States,-112.0889 33.7248,FALSE,11.3333333333,TRUE
923959,F,36,Safari,MacOS X,United Kingdom,-0.1224 51.4964,TRUE,8.6666666667,FALSE
930967,M,31,Safari,MacOS X,Belarus,28 53,TRUE,10.2,FALSE
940207,F,,Chrome,MacOS X,United States,-73.1738 40.8064,FALSE,10,FALSE
948256,F,41,Safari,MacOS X,United States,-97.822 37.751,FALSE,12,FALSE
956851,M,39,Chrome,Windows,United States,-110.3607 31.5273,FALSE,14.75,FALSE
965175,F,16,Chrome,Windows,Brazil,-43.2192 -22.8305,FALSE,10,FALSE
972059,M,75,Chrome,Windows,United States,-97.822 37.751,FALSE,18.5,FALSE
980556,M,,Safari,MacOS X,United States,-97.822 37.751,FALSE,12,FALSE
988290,F,57,Chrome,MacOS X,Germany,8.4744 49.7836,FALSE,12,FALSE
